video_id,label,model,split,scene,light,weather,time_of_alert,time_of_event,theta_used,duration_s,fps,status,n_frames,t_peak,s_peak,s_at_alert,s_at_event,lead_to_alert_s,lead_to_event_s,hit_alert,hit_event,false_positive,predicted_positive,n_eval_frames,hit_early_500ms,hit_early_1000ms,hit_early_1500ms
00742,1,raw_flow_no_blob,exploratory,Urban,Dark,Clear,19.431,20.168,6.825930914454727,40.033557046979865,29.8,ok,134,19.463087248322147,2.6407843817570726,2.607366321853279,1.7054159573039906,-0.03208724832214571,0.7049127516778526,False,False,,False,119,False,False,False
00742,1,affine_residual_no_blob,exploratory,Urban,Dark,Clear,19.431,20.168,6.895384484978015,40.033557046979865,29.8,ok,134,19.463087248322147,2.9326521877421454,2.906031188428872,1.9002565150375719,-0.03208724832214571,0.7049127516778526,False,False,,False,119,False,False,False
00742,1,frame_difference,exploratory,Urban,Dark,Clear,19.431,20.168,1.7825162143670823,40.033557046979865,29.8,ok,134,19.530201342281877,1.4620864257192117,1.3937259517130536,1.106968710304416,-0.09920134228187649,0.6377986577181218,False,False,,False,119,False,False,False
00750,1,v0_original,validation,Other,Normal,Clear,19.426,21.025,6.7908898322413265,39.72696245733788,29.3,ok,134,19.658703071672356,4.491245856743402,3.7377130087199513,-0.16215376710223167,-0.2327030716723577,1.3662969283276425,False,False,,False,119,False,False,False
00750,1,raw_flow_no_blob,validation,Other,Normal,Clear,19.426,21.025,6.825930914454727,39.72696245733788,29.3,ok,134,19.658703071672356,4.591005761064041,3.784566996539735,-0.16366171410817165,-0.2327030716723577,1.3662969283276425,False,False,,False,119,False,False,False
00750,1,affine_residual_no_blob,validation,Other,Normal,Clear,19.426,21.025,6.895384484978015,39.72696245733788,29.3,ok,134,19.658703071672356,4.5562502826218445,3.3477944391239634,-0.4351916595058735,-0.2327030716723577,1.3662969283276425,False,False,,False,119,False,False,False
00750,1,frame_difference,validation,Other,Normal,Clear,19.426,21.025,1.7825162143670823,39.72696245733788,29.3,ok,134,15.7679180887372,1.0838013538078521,0.7891652136171476,-0.08764746568491907,3.658081911262798,5.257081911262798,False,False,,False,119,False,False,False
00751,1,v0_original,validation,Sub-urban,Normal,Cloudy,19.1,20.333,6.7908898322413265,40.03333333333333,30.0,ok,134,18.8,6.573840199762933,4.733745986487744,-0.11786009096396577,0.3000000000000007,1.5329999999999977,False,False,,False,119,False,False,False
00751,1,raw_flow_no_blob,validation,Sub-urban,Normal,Cloudy,19.1,20.333,6.825930914454727,40.03333333333333,30.0,ok,134,18.8,6.661688768480383,4.831500181206904,-0.1268163079200416,0.3000000000000007,1.5329999999999977,False,False,,False,119,False,False,False
00751,1,affine_residual_no_blob,validation,Sub-urban,Normal,Cloudy,19.1,20.333,6.895384484978015,40.03333333333333,30.0,ok,134,18.8,7.08740083730293,4.532107407065557,-0.2959893467590555,0.3000000000000007,1.5329999999999977,True,True,,True,119,True,True,True
00751,1,frame_difference,validation,Sub-urban,Normal,Cloudy,19.1,20.333,1.7825162143670823,40.03333333333333,30.0,ok,134,18.4,1.8829653427307038,1.2974812414259482,0.23969271701538747,0.7000000000000028,1.9329999999999998,True,True,,True,119,True,True,True
00769,1,v0_original,validation,Urban,Twilight,Clear,18.7,20.433,6.7908898322413265,40.06666666666667,30.0,ok,134,19.433333333333334,4.4969384636325325,4.0217123337127525,0.0010147291569406192,-0.7333333333333343,0.9996666666666663,False,False,,False,119,False,False,False
00769,1,raw_flow_no_blob,validation,Urban,Twilight,Clear,18.7,20.433,6.825930914454727,40.06666666666667,30.0,ok,134,19.433333333333334,4.611484162949722,4.036796822494516,0.08000272000122899,-0.7333333333333343,0.9996666666666663,False,False,,False,119,False,False,False
00769,1,affine_residual_no_blob,validation,Urban,Twilight,Clear,18.7,20.433,6.895384484978015,40.06666666666667,30.0,ok,134,18.833333333333332,3.7588716035761447,3.476081908361972,-0.13425272516972905,-0.13333333333333286,1.5996666666666677,False,False,,False,119,False,False,False
00769,1,frame_difference,validation,Urban,Twilight,Clear,18.7,20.433,1.7825162143670823,40.06666666666667,30.0,ok,134,15.233333333333333,1.236287303921562,0.8779842523611151,0.07819155947698185,3.466666666666667,5.199666666666667,False,False,,False,119,False,False,False
00773,1,v0_original,exploratory,Highway,Twilight,Clear,18.967,20.1,6.7908898322413265,40.266666666666666,30.0,ok,135,19.366666666666667,8.541713632044456,4.752079842247587,1.7202001819551083,-0.3996666666666684,0.7333333333333343,True,True,,True,119,True,False,False
00773,1,raw_flow_no_blob,exploratory,Highway,Twilight,Clear,18.967,20.1,6.825930914454727,40.266666666666666,30.0,ok,135,19.366666666666667,8.578716753262409,4.794323525488863,1.8443419201805877,-0.3996666666666684,0.7333333333333343,True,True,,True,119,True,False,False
00773,1,affine_residual_no_blob,exploratory,Highway,Twilight,Clear,18.967,20.1,6.895384484978015,40.266666666666666,30.0,ok,135,19.366666666666667,8.585063601306175,4.8706045506985065,2.0614732850585757,-0.3996666666666684,0.7333333333333343,True,True,,True,119,True,False,False
00773,1,frame_difference,exploratory,Highway,Twilight,Clear,18.967,20.1,1.7825162143670823,40.266666666666666,30.0,ok,135,19.366666666666667,1.4720376768261763,1.00873983879901,0.17695093208094678,-0.3996666666666684,0.7333333333333343,False,False,,False,119,False,False,False
00776,1,v0_original,exploratory,Urban,Twilight,Clear,18.089,19.818,6.7908898322413265,40.108303249097474,27.7,ok,134,11.913357400722022,3.4281906962103785,1.5674522785623362,-1.2891718355793003,6.175642599277976,7.904642599277979,False,False,,False,119,False,False,False
00776,1,raw_flow_no_blob,exploratory,Urban,Twilight,Clear,18.089,19.818,6.825930914454727,40.108303249097474,27.7,ok,134,11.913357400722022,3.571780113713044,1.6189935927840335,-1.230728436705804,6.175642599277976,7.904642599277979,False,False,,False,119,False,False,False
00776,1,affine_residual_no_blob,exploratory,Urban,Twilight,Clear,18.089,19.818,6.895384484978015,40.108303249097474,27.7,ok,134,11.913357400722022,3.411081618010435,1.5597102396577789,-1.1259557170819763,6.175642599277976,7.904642599277979,False,False,,False,119,False,False,False
00776,1,frame_difference,exploratory,Urban,Twilight,Clear,18.089,19.818,1.7825162143670823,40.108303249097474,27.7,ok,134,11.913357400722022,0.6481804702234075,0.14905939833489595,-0.3686143481387257,6.175642599277976,7.904642599277979,False,False,,False,119,False,False,False
00823,1,v0_original,exploratory,Sub-urban,Dark,Clear,34.9,36.4,6.7908898322413265,40.6,30.0,ok,135,36.333333333333336,3.7196047504118495,0.30556521222005684,3.7196047504118495,-1.4333333333333371,0.06666666666666288,False,False,,False,119,False,False,False
00823,1,raw_flow_no_blob,exploratory,Sub-urban,Dark,Clear,34.9,36.4,6.825930914454727,40.6,30.0,ok,135,36.333333333333336,3.7237697840955644,0.3352020255454369,3.7237697840955644,-1.4333333333333371,0.06666666666666288,False,False,,False,119,False,False,False
00823,1,affine_residual_no_blob,exploratory,Sub-urban,Dark,Clear,34.9,36.4,6.895384484978015,40.6,30.0,ok,135,36.333333333333336,4.050159957434702,0.5050651295406607,4.050159957434702,-1.4333333333333371,0.06666666666666288,False,False,,False,119,False,False,False
00823,1,frame_difference,exploratory,Sub-urban,Dark,Clear,34.9,36.4,1.7825162143670823,40.6,30.0,ok,135,36.333333333333336,0.6705178678463737,0.05073733078864372,0.6705178678463737,-1.4333333333333371,0.06666666666666288,False,False,,False,119,False,False,False
00856,1,v0_original,exploratory,Highway,Normal,Clear,7.465,9.831,6.7908898322413265,18.0,30.0,ok,134,5.166666666666667,4.984717675675559,-1.3123321765581166,-1.3744720694932961,2.298333333333333,4.6643333333333326,False,False,,False,119,False,False,False
00856,1,raw_flow_no_blob,exploratory,Highway,Normal,Clear,7.465,9.831,6.825930914454727,18.0,30.0,ok,134,5.1,5.011265193500057,-1.195917258469887,-1.320881037292987,2.365,4.731,False,False,,False,119,False,False,False
00856,1,affine_residual_no_blob,exploratory,Highway,Normal,Clear,7.465,9.831,6.895384484978015,18.0,30.0,ok,134,5.1,5.367991216401498,-1.2915206238133343,-1.3550426765647228,2.365,4.731,False,False,,False,119,False,False,False
00856,1,frame_difference,exploratory,Highway,Normal,Clear,7.465,9.831,1.7825162143670823,18.0,30.0,ok,134,5.966666666666667,2.716539085897389,-0.4375137041491439,-0.3273629060954226,1.498333333333333,3.8643333333333327,True,True,,True,119,True,True,True
00877,1,v0_original,exploratory,Highway,Twilight,Clear,18.6,20.167,6.7908898322413265,40.56666666666667,30.0,ok,134,19.066666666666666,7.964100345036405,5.182338429433781,0.47632978823746264,-0.466666666666665,1.1003333333333352,True,True,,True,119,True,True,True
00877,1,raw_flow_no_blob,exploratory,Highway,Twilight,Clear,18.6,20.167,6.825930914454727,40.56666666666667,30.0,ok,134,19.066666666666666,8.078251013930121,5.293430382085656,0.5755727063466284,-0.466666666666665,1.1003333333333352,True,True,,True,119,True,True,True
00877,1,affine_residual_no_blob,exploratory,Highway,Twilight,Clear,18.6,20.167,6.895384484978015,40.56666666666667,30.0,ok,134,19.066666666666666,8.35464885985747,5.294064119938142,0.520011256567323,-0.466666666666665,1.1003333333333352,True,True,,True,119,True,True,True
00877,1,frame_difference,exploratory,Highway,Twilight,Clear,18.6,20.167,1.7825162143670823,40.56666666666667,30.0,ok,134,14.133333333333333,1.5331368416374225,1.2309235250670978,-0.10061609209598654,4.466666666666669,6.033666666666669,False,False,,False,119,False,False,False
00887,1,v0_original,exploratory,Highway,Normal,Cloudy,19.167,19.967,6.7908898322413265,40.833333333333336,30.0,ok,134,16.533333333333335,-0.24916774018526489,-1.353026303903302,-0.7122792986765876,2.6336666666666666,3.4336666666666638,False,False,,False,119,False,False,False
00887,1,raw_flow_no_blob,exploratory,Highway,Normal,Cloudy,19.167,19.967,6.825930914454727,40.833333333333336,30.0,ok,134,16.533333333333335,-0.13963043941724765,-1.239830959810413,-0.8142560458911422,2.6336666666666666,3.4336666666666638,False,False,,False,119,False,False,False
00887,1,affine_residual_no_blob,exploratory,Highway,Normal,Cloudy,19.167,19.967,6.895384484978015,40.833333333333336,30.0,ok,134,16.466666666666665,-0.061640126698707595,-1.2878266576763844,-0.9138262015422347,2.7003333333333366,3.5003333333333337,False,False,,False,119,False,False,False
00887,1,frame_difference,exploratory,Highway,Normal,Cloudy,19.167,19.967,1.7825162143670823,40.833333333333336,30.0,ok,134,12.066666666666666,-0.10191009895440056,-0.3467601974649275,-0.10662569666370918,7.100333333333335,7.900333333333332,False,False,,False,119,False,False,False
00900,1,v0_original,exploratory,Sub-urban,Bright,Clear,17.942,21.177,6.7908898322413265,40.36065573770492,30.5,ok,134,16.524590163934427,6.165256767694137,3.2094761861359906,-1.2200098330921847,1.4174098360655734,4.652409836065573,False,False,,False,119,False,False,False
00900,1,raw_flow_no_blob,exploratory,Sub-urban,Bright,Clear,17.942,21.177,6.825930914454727,40.36065573770492,30.5,ok,134,16.524590163934427,6.269265616994686,3.3205991080824875,-1.1787982578345688,1.4174098360655734,4.652409836065573,False,False,,False,119,False,False,False
00900,1,affine_residual_no_blob,exploratory,Sub-urban,Bright,Clear,17.942,21.177,6.895384484978015,40.36065573770492,30.5,ok,134,16.524590163934427,6.55644104807687,3.587308818479384,-1.196557350783511,1.4174098360655734,4.652409836065573,False,False,,False,119,False,False,False
00900,1,frame_difference,exploratory,Sub-urban,Bright,Clear,17.942,21.177,1.7825162143670823,40.36065573770492,30.5,ok,134,16.918032786885245,1.528846532366198,0.9869790065990854,-0.3108238584517894,1.023967213114755,4.2589672131147545,False,False,,False,119,False,False,False
00905,1,v0_original,exploratory,Industrial,Normal,Clear,8.859,10.657,6.7908898322413265,18.0,30.0,ok,134,9.666666666666666,0.26601547664306363,-0.8318660686130929,-1.129539673874729,-0.8076666666666661,0.990333333333334,False,False,,False,119,False,False,False
00905,1,raw_flow_no_blob,exploratory,Industrial,Normal,Clear,8.859,10.657,6.825930914454727,18.0,30.0,ok,134,9.866666666666667,0.3354257464529097,-0.7455017633788268,-1.3238945116039909,-1.0076666666666672,0.7903333333333329,False,False,,False,119,False,False,False
00905,1,affine_residual_no_blob,exploratory,Industrial,Normal,Clear,8.859,10.657,6.895384484978015,18.0,30.0,ok,134,9.8,0.23436400843352112,-0.6834076669192537,-1.3034559534658552,-0.9410000000000007,0.8569999999999993,False,False,,False,119,False,False,False
00905,1,frame_difference,exploratory,Industrial,Normal,Clear,8.859,10.657,1.7825162143670823,18.0,30.0,ok,134,9.866666666666667,0.059905549974365604,-0.27431944671461417,-0.36907974369874197,-1.0076666666666672,0.7903333333333329,False,False,,False,119,False,False,False
00911,1,v0_original,exploratory,Other,Normal,Clear,18.162,19.122,6.7908898322413265,39.20962199312714,29.1,ok,134,18.659793814432987,-0.02734286367029326,-1.1782392103103176,-0.42600898025608597,-0.4977938144329883,0.46220618556701254,False,False,,False,119,False,False,False
00911,1,raw_flow_no_blob,exploratory,Other,Normal,Clear,18.162,19.122,6.825930914454727,39.20962199312714,29.1,ok,134,18.79725085910653,-0.07779527886139716,-1.144049432026687,-0.4097535500375855,-0.6352508591065309,0.32474914089346996,False,False,,False,119,False,False,False
00911,1,affine_residual_no_blob,exploratory,Other,Normal,Clear,18.162,19.122,6.895384484978015,39.20962199312714,29.1,ok,134,18.79725085910653,-0.17259963755077212,-1.1759887570460625,-0.28871559591549745,-0.6352508591065309,0.32474914089346996,False,False,,False,119,False,False,False
00911,1,frame_difference,exploratory,Other,Normal,Clear,18.162,19.122,1.7825162143670823,39.20962199312714,29.1,ok,134,18.79725085910653,0.311759569571904,-0.21812962153442764,0.09701685076921025,-0.6352508591065309,0.32474914089346996,False,False,,False,119,False,False,False
00927,1,v0_original,validation,Urban,Dark,Clear,16.4,20.033,6.7908898322413265,40.333333333333336,30.0,ok,134,19.566666666666666,3.3291872584001787,1.1894601074044457,2.931065084714974,-3.166666666666668,0.4663333333333348,False,False,,False,119,False,False,False
00927,1,raw_flow_no_blob,validation,Urban,Dark,Clear,16.4,20.033,6.825930914454727,40.333333333333336,30.0,ok,134,19.633333333333333,3.3666693063050546,1.1743530147312815,3.042118447422679,-3.2333333333333343,0.3996666666666684,False,False,,False,119,False,False,False
00927,1,affine_residual_no_blob,validation,Urban,Dark,Clear,16.4,20.033,6.895384484978015,40.333333333333336,30.0,ok,134,19.7,3.3605179721991094,0.937787857056001,2.8620900978850803,-3.3000000000000007,0.33300000000000196,False,False,,False,119,False,False,False
00927,1,frame_difference,validation,Urban,Dark,Clear,16.4,20.033,1.7825162143670823,40.333333333333336,30.0,ok,134,19.9,0.9796919953060338,-0.04028264946740772,0.9556538903779428,-3.5,0.13300000000000267,False,False,,False,119,False,False,False
00929,1,v0_original,exploratory,Sub-urban,Dark,Clear,16.033,18.467,6.7908898322413265,39.733333333333334,30.0,ok,134,10.9,2.178992195584467,-0.8444383123656085,2.0450353578101614,5.133000000000001,7.566999999999998,False,False,,False,119,False,False,False
00929,1,raw_flow_no_blob,exploratory,Sub-urban,Dark,Clear,16.033,18.467,6.825930914454727,39.733333333333334,30.0,ok,134,10.9,2.2274442627153994,-1.3418661803649592,2.0476184309562258,5.133000000000001,7.566999999999998,False,False,,False,119,False,False,False
00929,1,affine_residual_no_blob,exploratory,Sub-urban,Dark,Clear,16.033,18.467,6.895384484978015,39.733333333333334,30.0,ok,134,10.9,2.484291332562466,-1.2412175677247588,2.293022084766175,5.133000000000001,7.566999999999998,False,False,,False,119,False,False,False
00929,1,frame_difference,exploratory,Sub-urban,Dark,Clear,16.033,18.467,1.7825162143670823,39.733333333333334,30.0,ok,134,18.433333333333334,0.7767232420545693,-0.4273800692027584,0.7767232420545693,-2.4003333333333323,0.03366666666666518,False,False,,False,119,False,False,False
00935,1,v0_original,exploratory,Sub-urban,Normal,Clear,15.795,19.608,6.7908898322413265,40.17064846416382,29.3,ok,134,13.41296928327645,2.553602055660438,0.9703429689894446,-0.11463174120317074,2.38203071672355,6.195030716723551,False,False,,False,119,False,False,False
00935,1,raw_flow_no_blob,exploratory,Sub-urban,Normal,Clear,15.795,19.608,6.825930914454727,40.17064846416382,29.3,ok,134,13.41296928327645,2.3650141410121153,1.0907782419010092,0.02037510210248003,2.38203071672355,6.195030716723551,False,False,,False,119,False,False,False
00935,1,affine_residual_no_blob,exploratory,Sub-urban,Normal,Clear,15.795,19.608,6.895384484978015,40.17064846416382,29.3,ok,134,16.962457337883958,1.4439203207671905,0.5577694269960461,-0.22587703646826768,-1.167457337883958,2.6455426621160427,False,False,,False,119,False,False,False
00935,1,frame_difference,exploratory,Sub-urban,Normal,Clear,15.795,19.608,1.7825162143670823,40.17064846416382,29.3,ok,134,16.89419795221843,0.3455259784247078,0.02279354227416371,-0.1799921040840194,-1.0991979522184305,2.71380204778157,False,False,,False,119,False,False,False
00937,1,v0_original,exploratory,Sub-urban,Twilight,Clear,18.3,20.167,6.7908898322413265,40.93333333333333,30.0,ok,134,19.866666666666667,1.1997817775352564,0.4881193404216287,0.6235661063290702,-1.5666666666666664,0.30033333333333445,False,False,,False,119,False,False,False
00937,1,raw_flow_no_blob,exploratory,Sub-urban,Twilight,Clear,18.3,20.167,6.825930914454727,40.93333333333333,30.0,ok,134,19.866666666666667,1.196104137436203,0.5777783000572154,0.6623324734631673,-1.5666666666666664,0.30033333333333445,False,False,,False,119,False,False,False
00937,1,affine_residual_no_blob,exploratory,Sub-urban,Twilight,Clear,18.3,20.167,6.895384484978015,40.93333333333333,30.0,ok,134,18.466666666666665,0.8804433911504863,0.3583544984503717,0.03380248982742991,-0.1666666666666643,1.7003333333333366,False,False,,False,119,False,False,False
00937,1,frame_difference,exploratory,Sub-urban,Twilight,Clear,18.3,20.167,1.7825162143670823,40.93333333333333,30.0,ok,134,19.866666666666667,0.7910365350358655,0.09513387896510689,0.4218528348935804,-1.5666666666666664,0.30033333333333445,False,False,,False,119,False,False,False
00957,1,v0_original,exploratory,Urban,Bright,Clear,18.67,19.719,6.7908898322413265,39.25423728813559,29.5,ok,134,19.661016949152543,8.20961454935015,4.681610422562959,8.20961454935015,-0.9910169491525416,0.05798305084745792,True,True,,True,119,False,False,False
00957,1,raw_flow_no_blob,exploratory,Urban,Bright,Clear,18.67,19.719,6.825930914454727,39.25423728813559,29.5,ok,134,19.661016949152543,8.258805103112923,4.719982277694758,8.258805103112923,-0.9910169491525416,0.05798305084745792,True,True,,True,119,False,False,False
00957,1,affine_residual_no_blob,exploratory,Urban,Bright,Clear,18.67,19.719,6.895384484978015,39.25423728813559,29.5,ok,134,19.661016949152543,8.699825063098785,4.754696474691828,8.699825063098785,-0.9910169491525416,0.05798305084745792,True,True,,True,119,False,False,False
00957,1,frame_difference,exploratory,Urban,Bright,Clear,18.67,19.719,1.7825162143670823,39.25423728813559,29.5,ok,134,19.661016949152543,10.249181295156431,5.583694210673793,10.249181295156431,-0.9910169491525416,0.05798305084745792,True,True,,True,119,True,True,True
00971,1,v0_original,exploratory,Highway,Dark,Clear,18.2,20.533,6.7908898322413265,40.333333333333336,30.0,ok,134,19.4,1.4349474928423849,0.2326713467618831,0.2653230290341345,-1.1999999999999993,1.1330000000000027,False,False,,False,119,False,False,False
00971,1,raw_flow_no_blob,exploratory,Highway,Dark,Clear,18.2,20.533,6.825930914454727,40.333333333333336,30.0,ok,134,19.4,1.3241185972341263,0.3616127502487624,0.1885740178863559,-1.1999999999999993,1.1330000000000027,False,False,,False,119,False,False,False
00971,1,affine_residual_no_blob,exploratory,Highway,Dark,Clear,18.2,20.533,6.895384484978015,40.333333333333336,30.0,ok,134,19.4,1.531030639420997,0.5247464045909658,0.3493880782316786,-1.1999999999999993,1.1330000000000027,False,False,,False,119,False,False,False
00971,1,frame_difference,exploratory,Highway,Dark,Clear,18.2,20.533,1.7825162143670823,40.333333333333336,30.0,ok,134,19.8,0.31472742181400726,0.037911028235964914,0.1738603321607508,-1.6000000000000014,0.7330000000000005,False,False,,False,119,False,False,False
00979,1,v0_original,exploratory,Highway,Twilight,Clear,17.803,19.795,6.7908898322413265,40.29411764705882,30.6,ok,134,16.96078431372549,0.7009081807095106,-0.08375302004880412,-0.3243812432250822,0.8422156862745105,2.8342156862745114,False,False,,False,119,False,False,False
00979,1,raw_flow_no_blob,exploratory,Highway,Twilight,Clear,17.803,19.795,6.825930914454727,40.29411764705882,30.6,ok,134,16.96078431372549,0.7816246406129875,0.04602094003701781,-0.41538977442714814,0.8422156862745105,2.8342156862745114,False,False,,False,119,False,False,False
00979,1,affine_residual_no_blob,exploratory,Highway,Twilight,Clear,17.803,19.795,6.895384484978015,40.29411764705882,30.6,ok,134,16.96078431372549,0.5537210395256624,-0.13707079810811487,-0.44455643217277935,0.8422156862745105,2.8342156862745114,False,False,,False,119,False,False,False
00979,1,frame_difference,exploratory,Highway,Twilight,Clear,17.803,19.795,1.7825162143670823,40.29411764705882,30.6,ok,134,18.627450980392155,0.20192118834710066,0.10599908628603164,-0.009122363773009737,-0.8244509803921538,1.167549019607847,False,False,,False,119,False,False,False
01000,1,v0_original,exploratory,Rural,Normal,Cloudy,17.152,17.937,6.7908898322413265,38.267973856209146,30.6,ok,134,11.568627450980392,2.796435299639036,-0.7284555954783104,1.8223646116642467,5.583372549019609,6.368372549019609,False,False,,False,119,False,False,False
01000,1,raw_flow_no_blob,exploratory,Rural,Normal,Cloudy,17.152,17.937,6.825930914454727,38.267973856209146,30.6,ok,134,11.568627450980392,2.8515845530296353,-0.63203676779581,1.8706652716010563,5.583372549019609,6.368372549019609,False,False,,False,119,False,False,False
01000,1,affine_residual_no_blob,exploratory,Rural,Normal,Cloudy,17.152,17.937,6.895384484978015,38.267973856209146,30.6,ok,134,11.568627450980392,3.0304242140337134,-0.5167535065693801,1.8881423781788276,5.583372549019609,6.368372549019609,False,False,,False,119,False,False,False
01000,1,frame_difference,exploratory,Rural,Normal,Cloudy,17.152,17.937,1.7825162143670823,38.267973856209146,30.6,ok,134,17.875816993464053,1.494636695798404,-0.07018608933410317,1.494636695798404,-0.7238169934640517,0.061183006535948437,False,False,,False,119,False,False,False
01024,1,v0_original,exploratory,Highway,Bright,Clear,17.633,20.667,6.7908898322413265,40.3,30.0,ok,134,17.166666666666668,6.809973871909779,3.7917963220711113,5.150884006149818,0.46633333333333127,3.5003333333333337,True,True,,True,119,True,True,True
01024,1,raw_flow_no_blob,exploratory,Highway,Bright,Clear,17.633,20.667,6.825930914454727,40.3,30.0,ok,134,17.166666666666668,6.649147736742706,3.8269238445254694,5.157352915144112,0.46633333333333127,3.5003333333333337,False,False,,False,119,False,False,False
01024,1,affine_residual_no_blob,exploratory,Highway,Bright,Clear,17.633,20.667,6.895384484978015,40.3,30.0,ok,134,17.033333333333335,6.743322626633562,3.9633286732690203,4.7740452242498055,0.5996666666666641,3.6336666666666666,False,False,,False,119,False,False,False
01024,1,frame_difference,exploratory,Highway,Bright,Clear,17.633,20.667,1.7825162143670823,40.3,30.0,ok,134,17.366666666666667,2.814162376484375,1.9476162731898057,1.233134632798625,0.266333333333332,3.3003333333333345,True,True,,True,119,True,True,True
01031,1,v0_original,exploratory,Industrial,Normal,Cloudy,9.067,9.633,6.7908898322413265,18.0,30.0,ok,134,8.366666666666667,0.564741229737542,0.1861025890968857,0.4267744801187684,0.700333333333333,1.266333333333332,False,False,,False,119,False,False,False
01031,1,raw_flow_no_blob,exploratory,Industrial,Normal,Cloudy,9.067,9.633,6.825930914454727,18.0,30.0,ok,134,8.5,0.6503071736831861,0.31835186915934516,0.5506681999977472,0.5670000000000002,1.1329999999999991,False,False,,False,119,False,False,False
01031,1,affine_residual_no_blob,exploratory,Industrial,Normal,Cloudy,9.067,9.633,6.895384484978015,18.0,30.0,ok,134,9.566666666666666,0.18335970029252363,-0.1961731348296579,0.18335970029252363,-0.49966666666666626,0.06633333333333269,False,False,,False,119,False,False,False
01031,1,frame_difference,exploratory,Industrial,Normal,Cloudy,9.067,9.633,1.7825162143670823,18.0,30.0,ok,134,9.433333333333334,0.327649728628782,0.235542100730544,0.2941526142286695,-0.3663333333333334,0.19966666666666555,False,False,,False,119,False,False,False
01033,1,v0_original,exploratory,Sub-urban,Normal,Cloudy,18.451,20.181,6.7908898322413265,39.73856209150327,30.6,ok,134,13.856209150326796,5.730450313406877,0.8784691355885152,1.9065182312735716,4.594790849673204,6.324790849673205,False,False,,False,119,False,False,False
01033,1,raw_flow_no_blob,exploratory,Sub-urban,Normal,Cloudy,18.451,20.181,6.825930914454727,39.73856209150327,30.6,ok,134,13.856209150326796,5.784635498166984,0.878369353689362,1.8990133576046913,4.594790849673204,6.324790849673205,False,False,,False,119,False,False,False
01033,1,affine_residual_no_blob,exploratory,Sub-urban,Normal,Cloudy,18.451,20.181,6.895384484978015,39.73856209150327,30.6,ok,134,13.856209150326796,6.123174288585812,0.5489031448341448,1.260563535797984,4.594790849673204,6.324790849673205,False,False,,False,119,False,False,False
01033,1,frame_difference,exploratory,Sub-urban,Normal,Cloudy,18.451,20.181,1.7825162143670823,39.73856209150327,30.6,ok,134,13.790849673202613,3.0676100146470886,0.0005586405289956559,0.628859183120133,4.660150326797387,6.390150326797388,False,True,,True,119,True,True,True
01062,0,v0_original,exploratory,Highway,Bright,Clear,,,6.7908898322413265,40.5,30.0,ok,134,18.433333333333334,0.2262674122417156,,,,,,,False,False,134,,,
01062,0,raw_flow_no_blob,exploratory,Highway,Bright,Clear,,,6.825930914454727,40.5,30.0,ok,134,18.433333333333334,0.36007880768811124,,,,,,,False,False,134,,,
01062,0,affine_residual_no_blob,exploratory,Highway,Bright,Clear,,,6.895384484978015,40.5,30.0,ok,134,18.433333333333334,0.4126216098309665,,,,,,,False,False,134,,,
01062,0,frame_difference,exploratory,Highway,Bright,Clear,,,1.7825162143670823,40.5,30.0,ok,134,18.366666666666667,0.2079753298919909,,,,,,,False,False,134,,,
01075,0,v0_original,exploratory,Urban,Twilight,Rain,,,6.7908898322413265,40.36666666666667,30.0,ok,134,18.433333333333334,4.910386429022816,,,,,,,False,False,134,,,
01075,0,raw_flow_no_blob,exploratory,Urban,Twilight,Rain,,,6.825930914454727,40.36666666666667,30.0,ok,134,18.433333333333334,4.924018763326557,,,,,,,False,False,134,,,
01075,0,affine_residual_no_blob,exploratory,Urban,Twilight,Rain,,,6.895384484978015,40.36666666666667,30.0,ok,134,18.433333333333334,4.593420273470484,,,,,,,False,False,134,,,
01075,0,frame_difference,exploratory,Urban,Twilight,Rain,,,1.7825162143670823,40.36666666666667,30.0,ok,134,18.366666666666667,1.1073927730095274,,,,,,,False,False,134,,,
01088,0,v0_original,validation,Sub-urban,Twilight,Clear,,,6.7908898322413265,39.9,30.0,ok,134,18.8,1.9500645198014106,,,,,,,False,False,134,,,
01088,0,raw_flow_no_blob,validation,Sub-urban,Twilight,Clear,,,6.825930914454727,39.9,30.0,ok,134,18.8,2.083401988144842,,,,,,,False,False,134,,,
01088,0,affine_residual_no_blob,validation,Sub-urban,Twilight,Clear,,,6.895384484978015,39.9,30.0,ok,134,16.4,1.7443488993640144,,,,,,,False,False,134,,,
01088,0,frame_difference,validation,Sub-urban,Twilight,Clear,,,1.7825162143670823,39.9,30.0,ok,134,16.6,0.6686817916822514,,,,,,,False,False,134,,,
01116,0,v0_original,validation,Urban,Bright,Clear,,,6.7908898322413265,39.166666666666664,30.0,ok,134,17.7,5.621295040080723,,,,,,,False,False,134,,,
01116,0,raw_flow_no_blob,validation,Urban,Bright,Clear,,,6.825930914454727,39.166666666666664,30.0,ok,134,15.166666666666666,5.020649941577756,,,,,,,False,False,134,,,
01116,0,affine_residual_no_blob,validation,Urban,Bright,Clear,,,6.895384484978015,39.166666666666664,30.0,ok,134,15.166666666666666,5.388948686313896,,,,,,,False,False,134,,,
01116,0,frame_difference,validation,Urban,Bright,Clear,,,1.7825162143670823,39.166666666666664,30.0,ok,134,15.7,6.9886570864841335,,,,,,,True,True,134,,,
